IDFrom	IDTo	Weight	Time
1711	1261	1	1463648615
350	1880	1	1462523188
350	1773	1	1462523188
1880	1880	1	1462187430
1880	976	1	1462187430
45	1147	1	1461926902
726	1147	1	1462323911
329	1880	1	1462188293
1838	1492	1	1463153884
134	1880	1	1462706879
1900	1147	1	1462793837
1261	586	1	1463510645
1261	1880	1	1463510645
1711	361	1	1463233760
1383	1147	1	1462007153
418	512	1	1463662879
418	1580	1	1463662879
1584	1147	1	1462276195
1584	1201	1	1462276195
1584	855	1	1462276195
419	1182	1	1462169950
419	685	1	1462169950
419	797	1	1462169950
419	1880	1	1462169950
419	1993	1	1462169950
419	412	1	1462169950
419	820	1	1462169950
419	153	1	1462169950
419	1797	1	1462169950
419	1591	1	1462169950
419	855	1	1462169950
1201	1147	1	1462372193
1998	1147	1	1463581666
1998	1201	1	1463581666
25	1147	1	1462084121
25	1584	1	1462084121
1933	1880	1	1463830049
1933	203	1	1463830049
1880	12	1	1462980178
1444	1838	1	1462437730
1024	1024	1	1462266654
1880	1444	1	1462866449
1880	1002	1	1462866449
1444	1838	1	1463487179
1444	1556	1	1462897673
1880	1123	1	1461558079
362	1469	1	1461674378
1201	34	1	1463419260
1632	1	1	1462299100
1261	1372	1	1463727592
1261	1147	1	1462114118
2004	1880	1	1462196169
1629	1629	1	1461877168
1880	21	1	1461575264
1838	1261	1	1462277680
1850	1147	1	1463380261
1850	1197	1	1463380261
1281	1880	1	1462180922
1281	1261	1	1462180922
1281	1969	1	1462180922
1281	1002	1	1462180922
1880	21	1	1462800736
1582	1147	1	1461395634
1582	1242	1	1461395634
586	1880	1	1462944843
1281	1756	1	1461564749
34	1147	1	1463716182
1201	1147	1	1463016764
1900	1261	1	1463037513
1900	1905	1	1463037513
623	623	1	1462549730
1880	1002	1	1461760278
1880	1756	1	1461760278
1880	1261	1	1461760278
586	1147	1	1462882488
339	1147	1	1463482498
1261	1372	1	1462191748
1880	1444	1	1462687197
1880	1261	1	1462687197
1002	1281	1	1462776254
1002	1880	1	1462776254
1002	1261	1	1462776254
1444	888	1	1461656624
1281	1147	1	1462349955
1261	1880	1	1462290636
1261	1002	1	1462290636
906	1147	1	1463542915
906	1444	1	1463542915
499	1711	1	1462979152
287	1711	1	1461894467
1936	1756	1	1461695407
855	1900	1	1463391713
855	512	1	1463391713
855	1261	1	1463391713
855	1905	1	1463391713
465	1880	1	1463698364
1773	1505	1	1461756343
1629	1629	1	1462389376
1938	1880	1	1461537441
1980	1880	1	1463123596
1980	512	1	1463123596
1993	31	1	1461928475
1261	1905	1	1463121163
1261	1147	1	1462706006
403	1147	1	1462802681
350	1880	1	1462464351
1880	1281	1	1461577234
1880	1590	1	1461577234
1880	1002	1	1461577234
1184	1711	1	1463086404
1998	1201	1	1461723706
1998	726	1	1461723706
203	1880	1	1461564688
1880	948	1	1463569112
1880	350	1	1463569112
1880	345	1	1463569112
1242	1147	1	1461581575
1629	1629	1	1463677089
1880	163	1	1461576253
1838	1444	1	1463563324
1880	412	1	1461567718
1880	1773	1	1461567718
2004	1880	1	1463548188
2004	1261	1	1463548188
514	1880	1	1462214078
339	1147	1	1462873278
1444	1838	1	1462335885
350	1711	1	1463762197
350	203	1	1463762197
350	1643	1	1463762197
586	412	1	1463471872
1732	203	1	1463857361
1980	1147	1	1462978669
1444	1880	1	1462303209
740	1147	1	1463391999
740	629	1	1463391999
740	554	1	1463391999
1261	1880	1	1462349911
1261	1969	1	1462349911
1261	2004	1	1462349911
1261	1002	1	1462349911
1629	1629	1	1463927737
692	604	1	1462453308
512	47	1	1461676646
512	1880	1	1461676646
512	1261	1	1461676646
512	1002	1	1461676646
906	1147	1	1463740146
906	1201	1	1463740146
350	1773	1	1461944770
350	1880	1	1461944770
1797	1002	1	1461658384
1294	1294	1	1463728428
1880	77	1	1463726951
1281	1147	1	1462452942
350	1880	1	1463533603
1444	1372	1	1463554412
1980	1083	1	1463566840
1980	1076	1	1463566840
1980	1261	1	1463566840
1980	2004	1	1463566840
1980	1002	1	1463566840
1838	1590	1	1462432855
1838	1880	1	1462432855
1838	1261	1	1462432855
1838	151	1	1462432855
1838	1002	1	1462432855
1980	537	1	1461655577
1980	1905	1	1461655577
1486	1880	1	1462867101
1002	429	1	1462549781
1959	1959	1	1463070906
1632	1	1	1463085817
1526	1147	1	1463634574
1526	1002	1	1463634574
512	1880	1	1463654379
512	1261	1	1463654379
1294	1147	1	1461779579
1294	1201	1	1461779579
34	1147	1	1462805846
586	1002	1	1462339315
411	1880	1	1462273360
411	855	1	1462273360
411	1002	1	1462273360
252	1	1	1461602752
1526	1147	1	1462447488
1526	1900	1	1462447488
1526	1584	1	1462447488
1880	465	1	1461826528
1880	1261	1	1462290681
1880	1002	1	1462290681
350	1880	1	1462529183
680	1880	1	1462223064
680	703	1	1462223064
2004	34	1	1463636435
2004	1905	1	1463636435
411	1905	1	1461925085
659	659	1	1463648066
1261	1880	1	1462358996
1261	1969	1	1462358996
1261	2004	1	1462358996
1261	1002	1	1462358996
1002	1880	1	1461677242
1002	1969	1	1461677242
1002	2004	1	1461677242
1002	1261	1	1461677242
1383	1147	1	1461829621
1526	740	1	1462879066
1526	1147	1	1462879066
1526	1201	1	1462879066
1486	1	1	1462863499
512	1312	1	1463745944
512	2004	1	1463745944
2004	1900	1	1463038397
2004	1880	1	1463038397
2004	1261	1	1463038397
2004	1905	1	1463038397
1002	1147	1	1463578085
1742	115	1	1461621304
1294	1147	1	1462544418
1294	1444	1	1462544418
1880	350	1	1463893867
1880	203	1	1463893867
1629	1629	1	1462549531
1845	1326	1	1462158156
1845	1261	1	1462158156
1772	1684	1	1463068923
586	1147	1	1463289527
1880	412	1	1463567520
1880	362	1	1463567520
1880	350	1	1462362646
1880	1147	1	1462682536
1880	855	1	1462682536
1261	1880	1	1463730375
1372	217	1	1462191693
1372	1905	1	1462191693
1372	2004	1	1462191693
1880	1773	1	1463648553
1880	1993	1	1463648553
1880	329	1	1463648553
1880	203	1	1463648553
1880	1554	1	1463648553
1880	1261	1	1462451546
1880	411	1	1462451546
1880	1002	1	1462451546
623	623	1	1462200853
1880	1591	1	1462456491
1850	1147	1	1463033707
1850	1201	1	1463033707
1993	1933	1	1463401645
1993	1182	1	1463401645
1993	797	1	1463401645
1993	1880	1	1463401645
1993	419	1	1463401645
1993	153	1	1463401645
1993	1797	1	1463401645
1993	827	1	1463401645
1993	820	1	1463401645
1584	1147	1	1463553489
1584	1002	1	1463553489
512	1444	1	1463154800
832	1261	1	1463757452
1261	1905	1	1463150342
203	1880	1	1463759858
512	512	1	1463145680
542	1880	1	1461847786
536	203	1	1463849095
740	1742	1	1461519355
1201	740	1	1462265000
1201	1147	1	1462265000
906	1147	1	1463709882
906	726	1	1463709882
749	1773	1	1462892511
1377	1711	1	1463794979
1845	692	1	1461650787
203	832	1	1463918712
1850	1147	1	1461561319
1850	586	1	1461561319
832	1880	1	1463512037
740	1147	1	1462714985
740	1182	1	1462714985
740	1656	1	1462714985
855	1905	1	1463040274
855	1880	1	1463040274
855	96	1	1463040274
855	1900	1	1463040274
855	512	1	1463040274
855	1261	1	1463040274
855	2004	1	1463040274
978	1810	1	1461868218
411	1756	1	1461651061
411	1002	1	1461651061
411	1880	1	1461651061
411	1969	1	1461651061
411	1590	1	1461651061
411	1261	1	1461651061
1444	1261	1	1462278890
1261	1905	1	1462894934
1002	1272	1	1462445709
1002	537	1	1462445709
740	1281	1	1461519464
820	1756	1	1461655781
820	1002	1	1461655781
820	1880	1	1461655781
820	1969	1	1461655781
820	1590	1	1461655781
820	1261	1	1461655781
820	411	1	1461655781
820	1812	1	1461655781
217	1147	1	1462510272
1444	34	1	1462693795
1261	1905	1	1461819034
1294	1147	1	1461778934
1294	1201	1	1461778934
341	1711	1	1462883902
1711	229	1	1462983162
2004	1147	1	1462082078
1980	1261	1	1462339402
1980	1880	1	1462339402
1980	1969	1	1462339402
1980	2004	1	1462339402
1980	1002	1	1462339402
403	1147	1	1463125506
1629	1629	1	1462466745
2004	1147	1	1462196418
1880	440	1	1462367590
1880	153	1	1462367590
1880	1773	1	1462367590
1372	1880	1	1463108161
1261	1147	1	1462247715
1002	217	1	1462282939
1002	1905	1	1462282939
1002	2004	1	1462282939
1002	1526	1	1463553086
1002	1147	1	1463553086
1444	1526	1	1462279042
1969	39	1	1463193982
1969	1880	1	1463193982
1969	1580	1	1463193982
1969	203	1	1463193982
1969	1845	1	1463193982
1002	1272	1	1462450537
1002	1880	1	1462450537
1002	537	1	1462450537
1959	1959	1	1463048190
1787	1147	1	1463496430
1787	657	1	1463496430
1444	1880	1	1461590355
1372	1880	1	1463727358
1372	1261	1	1463727358
1281	1147	1	1463729536
1969	1905	1	1461760039
1838	350	1	1463120903
1787	1147	1	1462286819
1787	1197	1	1462286819
540	921	1	1462664104
540	350	1	1462664104
586	832	1	1463480175
586	1002	1	1463480175
586	1797	1	1463480175
586	1880	1	1463480175
586	84	1	1463480175
586	1772	1	1463480175
586	412	1	1463480175
586	1261	1	1463480175
586	362	1	1463480175
586	1773	1	1463480175
1900	1147	1	1463045680
1294	1294	1	1461738874
820	1076	1	1463641258
820	104	1	1463641258
820	1880	1	1463641258
820	1261	1	1463641258
820	411	1	1463641258
550	1880	1	1463757994
1444	1980	1	1462093880
586	1147	1	1463569929
1880	350	1	1463475156
1880	1838	1	1463475156
1880	1773	1	1463475156
1880	1261	1	1463475156
1880	203	1	1463475156
1590	1880	1	1463732657
1590	1880	1	1461759462
1590	1261	1	1461759462
1590	1002	1	1461759462
1880	400	1	1462347168
1880	1880	1	1462347168
1819	1	1	1463573476
1880	832	1	1463467782
1880	586	1	1463467782
1880	670	1	1463467782
1880	580	1	1463467782
1880	1261	1	1463467782
1880	119	1	1463467782
1880	1217	1	1463467782
1880	1773	1	1463467782
1880	412	1	1463467782
1383	1147	1	1461741980
1294	1147	1	1462503468
1294	606	1	1462503468
512	1880	1	1463400362
1261	42	1	1462783074
1806	1838	1	1462446442
1918	1880	1	1463506168
1918	1509	1	1463506168
1674	12	1	1462895810
1674	1444	1	1462895810
1674	1880	1	1462895810
1261	1838	1	1462861013
1261	1880	1	1462861013
1261	1002	1	1462861013
1444	1880	1	1463496703
1880	1444	1	1461838236
1880	855	1	1461838236
1630	1630	1	1462828078
1526	1147	1	1461745846
1272	537	1	1463481462
1281	1880	1	1461567373
1281	1756	1	1461567373
1980	1880	1	1461579296
1980	1261	1	1461579296
1980	1002	1	1461579296
511	1444	1	1462281498
511	1994	1	1462281498
1444	1281	1	1461575401
1590	217	1	1463230999
2004	1261	1	1461691902
2004	855	1	1461691902
1419	1419	1	1463135287
1201	1905	1	1463374279
1775	31	1	1463137062
901	1208	1	1462930132
217	512	1	1463121931
217	1261	1	1463121931
217	1905	1	1463121931
499	1711	1	1462547143
1002	1590	1	1462109743
1201	1147	1	1462331583
1998	1147	1	1461729972
1998	1383	1	1461729972
1838	1880	1	1463887991
1838	203	1	1463887991
1917	1711	1	1463218332
1590	1838	1	1463157298
606	1147	1	1461559651
855	1880	1	1462904383
809	797	1	1462966838
809	1880	1	1462966838
809	1002	1	1462966838
1884	410	1	1461595270
1884	1182	1	1461595270
1884	24	1	1461595270
1884	203	1	1461595270
1884	1775	1	1461595270
1884	1880	1	1461595270
1884	797	1	1461595270
1884	453	1	1461595270
1884	329	1	1461595270
1884	1993	1	1461595270
1884	419	1	1461595270
1884	412	1	1461595270
1884	1590	1	1461595270
1884	306	1	1461595270
1884	1797	1	1461595270
1884	1591	1	1461595270
1884	855	1	1461595270
1884	465	1	1461595270
1884	1773	1	1461595270
1884	820	1	1461595270
820	1756	1	1461651641
820	1002	1	1461651641
820	1880	1	1461651641
820	1969	1	1461651641
820	1590	1	1461651641
820	1261	1	1461651641
820	411	1	1461651641
820	1812	1	1461651641
1372	1900	1	1462779011
1372	1002	1	1462779011
1261	1996	1	1462778293
1261	1880	1	1462778293
1880	586	1	1462764230
1383	1147	1	1463198802
1272	1880	1	1462449787
1272	537	1	1462449787
1272	1002	1	1462449787
1372	1905	1	1462964723
1838	1880	1	1463048349
1838	1444	1	1463048349
1838	1261	1	1463048349
1509	1918	1	1463073871
586	1147	1	1463148339
1900	1147	1	1462938836
1773	1261	1	1462012693
1711	375	1	1462097686
1711	15	1	1462097686
1711	1261	1	1462097686
1711	735	1	1462097686
1014	1797	1	1461657203
1014	820	1	1461657203
1014	1002	1	1461657203
203	1880	1	1463563579
1372	1900	1	1463568107
1372	586	1	1463568107
1372	47	1	1463568107
1372	1980	1	1463568107
1261	350	1	1463479589
1261	1838	1	1463479589
1261	1773	1	1463479589
1261	1880	1	1463479589
1261	203	1	1463479589
1584	1147	1	1462970348
1584	586	1	1462970348
1880	1501	1	1462534278
32	1711	1	1462362647
1261	1206	1	1462190728
586	1880	1	1461607034
1900	512	1	1461923226
1002	1147	1	1463894508
1293	1880	1	1461953136
1526	1147	1	1461650035
550	1880	1	1463735937
79	1711	1	1463760163
1444	1674	1	1462897146
1201	1147	1	1462241194
1959	1959	1	1463511500
1444	1261	1	1462803138
2004	1147	1	1462258537
1880	2008	1	1462343284
1444	1147	1	1463536029
350	1880	1	1463751737
1629	1629	1	1463585191
1980	1434	1	1461917056
1980	1880	1	1461917056
1980	1261	1	1461917056
1980	411	1	1461917056
1980	1002	1	1461917056
339	1880	1	1463662365
1797	1880	1	1462251331
1444	1147	1	1463141529
420	412	1	1463567534
1880	660	1	1463408864
1880	1993	1	1463408864
1444	1590	1	1463666240
2004	831	1	1463040118
2004	1905	1	1463040118
2004	96	1	1463040118
2004	1667	1	1463040118
2004	1900	1	1463040118
2004	1261	1	1463040118
2004	968	1	1463040118
1814	1711	1	1462356102
1261	1648	1	1461697482
2005	1	1	1462783722
272	272	1	1462959438
1787	1147	1	1462287140
1787	1444	1	1462287140
1880	419	1	1462365577
1880	1773	1	1462365577
1880	1797	1	1462365577
1814	1711	1	1462183361
1355	326	1	1463647304
1355	1059	1	1463647304
512	995	1	1463587064
1880	1838	1	1462260015
1880	1444	1	1462260015
1880	1261	1	1462260015
1880	1002	1	1462260015
1711	1501	1	1463937426
1584	1147	1	1462447270
1584	1900	1	1462447270
942	1147	1	1462894307
942	1201	1	1462894307
1880	1261	1	1463581759
1880	2004	1	1463581759
1261	855	1	1463715843
1773	1880	1	1462518343
1201	1147	1	1462278927
217	1281	1	1462183010
217	1905	1	1462183010
910	1711	1	1463483882
1444	1880	1	1462367175
346	1711	1	1462185880
1880	329	1	1462196526
1383	1147	1	1461761240
339	1147	1	1463045527
1980	1880	1	1463402771
1980	1261	1	1463402771
512	1002	1	1462294306
1444	1880	1	1463042447
1773	1880	1	1463746942
855	1880	1	1461740065
855	1471	1	1461740065
1880	350	1	1461587149
1880	1590	1	1461587149
1880	203	1	1461587149
1261	1880	1	1463582188
341	1711	1	1463054515
1673	203	1	1463719582
1673	1554	1	1463719582
1673	1880	1	1463719582
1673	329	1	1463719582
1673	1993	1	1463719582
1673	1773	1	1463719582
1629	1629	1	1461962468
1880	1590	1	1463732488
1880	1969	1	1463732488
1444	732	1	1462435480
1969	512	1	1462772817
1969	1880	1	1462772817
1880	1912	1	1463070551
743	1711	1	1463123039
1201	1147	1	1463488320
499	1711	1	1462892733
1261	350	1	1463483501
1261	1838	1	1463483501
1261	1773	1	1463483501
1261	1880	1	1463483501
1261	203	1	1463483501
512	1083	1	1463562523
512	1076	1	1463562523
512	1261	1	1463562523
512	2004	1	1463562523
512	1002	1	1463562523
1242	1147	1	1461565206
512	1526	1	1461829891
512	1905	1	1461829891
1880	660	1	1463465768
1880	1993	1	1463465768
1526	1905	1	1462193676
1526	1002	1	1462193676
1998	1147	1	1461637474
1998	403	1	1461637474
1880	1880	1	1461752845
1880	1018	1	1461752845
586	1880	1	1461683336
1201	1147	1	1462274703
1372	1526	1	1461687605
1372	1261	1	1461687605
1372	1905	1	1461687605
1880	1281	1	1462346876
1880	1261	1	1462346876
1880	1969	1	1462346876
1880	1002	1	1462346876
512	1234	1	1461739775
512	832	1	1461739775
512	217	1	1462367838
512	1880	1	1462367838
512	1905	1	1462367838
512	2004	1	1462367838
586	1147	1	1461753526
1444	1880	1	1461658056
1444	1261	1	1461658056
1444	1002	1	1461658056
1998	1147	1	1461638459
1261	350	1	1461692565
1261	1880	1	1461692565
1590	465	1	1461579770
1590	1880	1	1461579770
1590	1261	1	1461579770
1590	1797	1	1461579770
1201	1261	1	1462716262
1444	1505	1	1462903900
1201	1147	1	1462961350
272	1147	1	1462974266
1880	1797	1	1462252042
1201	1147	1	1461592393
1880	21	1	1463028097
1880	1980	1	1463028097
1002	217	1	1462439319
1002	1905	1	1462439319
1261	1147	1	1462859079
1880	1838	1	1462442097
1880	1590	1	1462442097
1880	203	1	1463759933
659	1880	1	1462454407
411	1147	1	1463660034
1508	1508	1	1462875309
512	1880	1	1461673801
1444	1880	1	1461652577
1444	1261	1	1461652577
1444	1002	1	1461652577
1773	203	1	1463816084
1980	1147	1	1462790748
1261	1590	1	1461669770
1281	1147	1	1463655028
1880	1002	1	1462167070
1880	1281	1	1461565439
1880	1261	1	1461565439
1880	2004	1	1461565439
84	350	1	1462537666
84	1773	1	1462537666
84	1567	1	1462537666
84	1880	1	1462537666
84	1261	1	1462537666
1261	1590	1	1463410543
1261	1845	1	1463410543
1880	1444	1	1462979579
1880	1002	1	1462979579
1900	1147	1	1462193528
586	832	1	1463413401
586	119	1	1463413401
586	1880	1	1463413401
586	670	1	1463413401
586	412	1	1463413401
586	1261	1	1463413401
586	580	1	1463413401
586	1217	1	1463413401
586	1773	1	1463413401
1787	1147	1	1463494315
1787	1201	1	1463494315
1584	1147	1	1463488955
1584	586	1	1463488955
217	1905	1	1462428953
217	1969	1	1462428953
512	1880	1	1463035202
841	1880	1	1463085211
586	1147	1	1461561286
1880	350	1	1463294721
1261	1880	1	1463730483
512	1880	1	1461749638
403	1147	1	1462809531
1281	47	1	1463729526
1281	1880	1	1463729526
1281	1261	1	1463729526
1281	1002	1	1463729526
1261	1880	1	1463554755
1880	836	1	1463023885
412	832	1	1463494163
412	1880	1	1463494163
412	1969	1	1463494163
412	1590	1	1463494163
412	540	1	1463494163
412	1773	1	1463494163
512	1880	1	1461560908
1880	1880	1	1462364091
1880	1823	1	1462364091
1845	1123	1	1461930851
1845	1580	1	1461930851
1845	203	1	1461930851
1845	1514	1	1461930851
1845	1880	1	1461930851
1845	1835	1	1461930851
1845	465	1	1461930851
1845	1884	1	1461930851
1845	1002	1	1461930851
1845	453	1	1461930851
1845	1993	1	1461930851
1845	1590	1	1461930851
1845	1261	1	1461930851
1845	540	1	1461930851
1845	1673	1	1461930851
1845	1797	1	1461930851
1845	1969	1	1461930851
1845	419	1	1461930851
1845	412	1	1461930851
1845	1055	1	1461930851
1845	1773	1	1461930851
1845	479	1	1461930851
341	1711	1	1461857727
586	1002	1	1461846640
1629	1629	1	1463749652
1272	2004	1	1462282275
1272	1002	1	1462282275
1880	21	1	1461829183
550	1880	1	1463672954
866	512	1	1462390420
866	1711	1	1462390420
866	2004	1	1462390420
866	1002	1	1462390420
1002	21	1	1462339070
1002	1905	1	1462339070
1900	1261	1	1463474610
1900	1905	1	1463474610
1002	1905	1	1462371882
1845	1880	1	1463253657
512	1147	1	1462156983
1028	1444	1	1461779316
1028	1880	1	1461779316
1028	1674	1	1461779316
1002	1281	1	1462345177
1002	1880	1	1462345177
1002	1261	1	1462345177
1002	1969	1	1462345177
411	1880	1	1461914976
411	1261	1	1461914976
411	1002	1	1461914976
1281	1147	1	1462007498
565	1711	1	1462206528
610	1711	1	1461949400
1112	1880	1	1461579185
910	1711	1	1463053221
1201	1147	1	1463031076
691	1711	1	1463668146
1002	2004	1	1461770833
1377	1711	1	1461462114
836	1880	1	1463151530
512	1591	1	1461577784
512	1880	1	1461577784
512	855	1	1461577784
512	1002	1	1461577784
512	1880	1	1463054191
1880	1147	1	1463044955
1880	586	1	1463044955
1880	1980	1	1463044955
657	1147	1	1462178617
740	1147	1	1462859116
1526	1147	1	1461747000
586	1905	1	1463551935
1845	1514	1	1463112852
1845	1580	1	1463112852
1845	203	1	1463112852
1845	1326	1	1463112852
1845	706	1	1463112852
1845	1835	1	1463112852
1845	1838	1	1463112852
1845	479	1	1463112852
1845	1851	1	1463112852
1845	453	1	1463112852
1845	465	1	1463112852
1845	1590	1	1463112852
1845	1261	1	1463112852
1845	540	1	1463112852
1845	968	1	1463112852
1845	1673	1	1463112852
1845	1968	1	1463112852
1845	1797	1	1463112852
1845	1969	1	1463112852
1845	419	1	1463112852
1845	1667	1	1463112852
1845	412	1	1463112852
1845	1055	1	1463112852
1845	670	1	1463112852
1845	1982	1	1463112852
832	84	1	1463952683
832	1880	1	1463952683
832	203	1	1463952683
1998	217	1	1463578228
1998	1147	1	1463578228
1900	1147	1	1462852969
1002	1444	1	1462685751
34	1147	1	1463392401
411	1880	1	1463688547
217	1526	1	1462424941
217	1905	1	1462424941
217	1002	1	1462424941
1383	1147	1	1461908834
1900	1261	1	1463654700
1900	1905	1	1463654700
1880	1590	1	1461510868
2005	1	1	1463661044
1632	1	1	1463767111
1002	1905	1	1461651583
1002	2004	1	1461651583
855	1147	1	1462878306
855	2004	1	1462878306
1002	21	1	1461582758
1590	1444	1	1463494048
512	901	1	1462424570
1444	1147	1	1462692055
691	1711	1	1462363163
1998	1147	1	1461599873
1998	1242	1	1461599873
1013	1147	1	1463902403
586	1147	1	1461645084
1002	906	1	1462455909
1002	1505	1	1462455909
1880	376	1	1462453753
1880	211	1	1463394456
1632	1	1	1462278672
1444	1880	1	1461679358
1444	1261	1	1461679358
1444	1002	1	1461679358
1880	350	1	1462292984
350	1880	1	1463690316
350	1261	1	1463690316
586	1147	1	1462256988
1444	1556	1	1462897595
942	1147	1	1463669104
942	1281	1	1463669104
942	1201	1	1463669104
1533	1711	1	1462448459
1880	1281	1	1463721986
1880	1880	1	1463547647
1880	1666	1	1463547647
1281	1147	1	1461692378
1261	586	1	1462785222
1880	1221	1	1462935986
